"day","month","year","time","speed_limit","maximum_speed","vehicles_count","hourly_count","LAT","LNG"
16,4,2016,2,50,55,2,0,-37.793937,144.972731
16,4,2016,20,50,26,17,0,-37.791533,144.931488
16,4,2016,20,50,41,98,0,-37.793422,144.930145
16,4,2016,20,50,39,16,0,-37.791952,144.930395
16,4,2016,20,60,73,227,0,-37.791781,144.935487
16,4,2016,20,50,79,44,0,-37.793937,144.972731
16,4,2016,21,50,26,21,0,-37.791533,144.931488
16,4,2016,21,50,40,76,0,-37.793422,144.930145
16,4,2016,21,50,44,5,0,-37.791952,144.930395
16,4,2016,21,60,67,201,0,-37.791781,144.935487
16,4,2016,21,50,71,29,0,-37.793937,144.972731
16,4,2016,22,50,25,14,0,-37.791533,144.931488
16,4,2016,22,50,40,88,0,-37.793422,144.930145
16,4,2016,22,50,45,4,0,-37.791952,144.930395
16,4,2016,22,60,75,216,0,-37.791781,144.935487
16,4,2016,22,50,61,32,0,-37.793937,144.972731
16,4,2016,23,50,21,12,0,-37.791533,144.931488
16,4,2016,23,50,39,60,0,-37.793422,144.930145
16,4,2016,23,50,38,4,0,-37.791952,144.930395
16,4,2016,23,60,62,139,0,-37.791781,144.935487
16,4,2016,23,50,58,32,0,-37.793937,144.972731
16,4,2016,3,50,20,6,0,-37.791533,144.931488
16,4,2016,3,50,36,11,0,-37.793422,144.930145
16,4,2016,3,50,35,1,0,-37.791952,144.930395
16,4,2016,3,60,64,43,0,-37.791781,144.935487
16,4,2016,3,50,67,7,0,-37.793937,144.972731
16,4,2016,4,50,23,3,0,-37.791533,144.931488
16,4,2016,4,50,36,6,0,-37.793422,144.930145
16,4,2016,4,60,75,38,0,-37.791781,144.935487
16,4,2016,4,50,67,3,0,-37.793937,144.972731
16,4,2016,5,50,24,2,0,-37.791533,144.931488
16,4,2016,5,50,39,15,0,-37.793422,144.930145
16,4,2016,5,50,,1,0,-37.791952,144.930395
16,4,2016,5,60,76,62,0,-37.791781,144.935487
16,4,2016,5,50,51,3,0,-37.793937,144.972731
16,4,2016,6,50,26,6,0,-37.791533,144.931488
16,4,2016,6,50,34,14,0,-37.793422,144.930145
16,4,2016,6,50,37,3,0,-37.791952,144.930395
16,4,2016,6,60,66,104,0,-37.791781,144.935487
16,4,2016,6,50,55,7,0,-37.793937,144.972731
16,4,2016,7,50,34,16,0,-37.791533,144.931488
16,4,2016,7,50,39,61,0,-37.793422,144.930145
16,4,2016,7,50,37,13,0,-37.791952,144.930395
16,4,2016,7,60,81,183,0,-37.791781,144.935487
16,4,2016,7,50,47,9,0,-37.793937,144.972731
16,4,2016,8,50,28,23,0,-37.791533,144.931488
16,4,2016,8,50,43,130,0,-37.793422,144.930145
16,4,2016,8,50,46,13,0,-37.791952,144.930395
16,4,2016,8,60,68,268,0,-37.791781,144.935487
16,4,2016,8,50,57,30,0,-37.793937,144.972731
16,4,2016,9,50,26,28,0,-37.791533,144.931488
16,4,2016,9,50,42,194,0,-37.793422,144.930145
16,4,2016,9,50,44,17,0,-37.791952,144.930395
16,4,2016,9,60,72,364,0,-37.791781,144.935487
16,4,2016,9,50,60,26,0,-37.793937,144.972731
16,7,2016,0,50,67,14,0,-37.799945,144.947664
16,7,2016,0,50,56,9,0,-37.814468,144.938348
16,7,2016,0,50,38,9,0,-37.814468,144.938348
16,7,2016,1,50,63,7,0,-37.799945,144.947664
16,7,2016,1,50,45,6,0,-37.814468,144.938348
16,7,2016,1,50,44,6,0,-37.814468,144.938348
16,7,2016,10,50,67,43,0,-37.799945,144.947664
16,7,2016,10,50,66,26,0,-37.814468,144.938348
16,7,2016,10,50,43,27,0,-37.814468,144.938348
16,7,2016,11,50,63,38,0,-37.799945,144.947664
16,7,2016,11,50,60,35,0,-37.814468,144.938348
16,7,2016,11,50,48,37,0,-37.814468,144.938348
16,7,2016,12,50,59,29,0,-37.799945,144.947664
16,7,2016,12,50,68,33,0,-37.814468,144.938348
16,7,2016,12,50,48,43,0,-37.814468,144.938348
16,7,2016,13,50,69,41,0,-37.799945,144.947664
16,7,2016,13,50,57,53,0,-37.814468,144.938348
16,7,2016,13,50,49,53,0,-37.814468,144.938348
16,7,2016,14,50,70,40,0,-37.799945,144.947664
16,7,2016,14,50,69,46,0,-37.814468,144.938348
16,7,2016,14,50,53,57,0,-37.814468,144.938348
16,7,2016,15,50,65,64,0,-37.799945,144.947664
16,7,2016,15,50,45,35,0,-37.814468,144.938348
16,7,2016,15,50,48,52,0,-37.814468,144.938348
16,7,2016,16,50,59,27,0,-37.799945,144.947664
16,7,2016,16,50,53,54,0,-37.814468,144.938348
16,7,2016,16,50,58,61,0,-37.814468,144.938348
16,7,2016,17,50,62,42,0,-37.799945,144.947664
16,7,2016,17,50,60,24,0,-37.814468,144.938348
16,7,2016,17,50,58,36,0,-37.814468,144.938348
16,7,2016,18,50,57,35,0,-37.799945,144.947664
16,7,2016,18,50,42,10,0,-37.814468,144.938348
16,7,2016,18,50,47,19,0,-37.814468,144.938348
16,7,2016,19,50,71,26,0,-37.799945,144.947664
16,7,2016,19,50,48,19,0,-37.814468,144.938348
16,7,2016,19,50,76,35,0,-37.814468,144.938348
16,7,2016,2,50,44,4,0,-37.799945,144.947664
16,7,2016,2,50,21,1,0,-37.814468,144.938348
16,7,2016,2,50,29,2,0,-37.814468,144.938348
16,7,2016,20,50,51,16,0,-37.799945,144.947664
16,7,2016,20,50,50,21,0,-37.814468,144.938348
16,7,2016,20,50,51,27,0,-37.814468,144.938348
16,7,2016,21,50,58,18,0,-37.799945,144.947664
16,7,2016,21,50,59,10,0,-37.814468,144.938348
16,7,2016,21,50,43,18,0,-37.814468,144.938348
16,7,2016,22,50,46,24,0,-37.799945,144.947664
16,7,2016,22,50,60,27,0,-37.814468,144.938348
16,7,2016,22,50,53,33,0,-37.814468,144.938348
16,7,2016,23,50,66,15,0,-37.799945,144.947664
16,7,2016,23,50,40,10,0,-37.814468,144.938348
16,7,2016,23,50,50,16,0,-37.814468,144.938348
16,7,2016,3,50,54,5,0,-37.799945,144.947664
16,7,2016,3,50,45,2,0,-37.814468,144.938348
16,7,2016,3,50,41,2,0,-37.814468,144.938348
16,7,2016,4,50,59,1,0,-37.799945,144.947664
16,7,2016,4,50,81,6,0,-37.814468,144.938348
16,7,2016,4,50,42,5,0,-37.814468,144.938348
16,7,2016,5,50,70,7,0,-37.799945,144.947664
16,7,2016,5,50,32,2,0,-37.814468,144.938348
16,7,2016,5,50,32,3,0,-37.814468,144.938348
16,7,2016,6,50,68,18,0,-37.799945,144.947664
16,7,2016,6,50,34,3,0,-37.814468,144.938348
16,7,2016,6,50,45,3,0,-37.814468,144.938348
16,7,2016,7,50,56,23,0,-37.799945,144.947664
16,7,2016,7,50,52,16,0,-37.814468,144.938348
16,7,2016,7,50,42,21,0,-37.814468,144.938348
16,7,2016,8,50,53,18,0,-37.799945,144.947664
16,7,2016,8,50,41,6,0,-37.814468,144.938348
16,7,2016,8,50,44,12,0,-37.814468,144.938348
16,7,2016,9,50,62,30,0,-37.799945,144.947664
16,7,2016,9,50,57,15,0,-37.814468,144.938348
16,7,2016,9,50,47,20,0,-37.814468,144.938348
16,8,2016,0,50,37,19,0,-37.792521,144.939396
16,8,2016,1,50,35,6,0,-37.792521,144.939396
16,8,2016,10,50,44,82,0,-37.792521,144.939396
16,8,2016,11,50,37,53,0,-37.792521,144.939396
16,8,2016,12,50,42,63,0,-37.792521,144.939396
16,8,2016,13,50,41,66,0,-37.792521,144.939396
16,8,2016,14,50,45,75,0,-37.792521,144.939396
16,8,2016,15,50,42,91,0,-37.792521,144.939396
16,8,2016,16,50,42,98,0,-37.792521,144.939396
16,8,2016,17,50,44,65,0,-37.792521,144.939396
16,8,2016,18,50,40,60,0,-37.792521,144.939396
16,8,2016,19,50,45,27,0,-37.792521,144.939396
16,8,2016,2,50,28,5,0,-37.792521,144.939396
16,8,2016,20,50,46,27,0,-37.792521,144.939396
16,8,2016,21,50,45,13,0,-37.792521,144.939396
16,8,2016,22,50,38,8,0,-37.792521,144.939396
16,8,2016,23,50,44,7,0,-37.792521,144.939396
16,8,2016,3,50,52,7,0,-37.792521,144.939396
16,8,2016,4,50,36,5,0,-37.792521,144.939396
16,8,2016,5,50,33,17,0,-37.792521,144.939396
16,8,2016,6,50,40,39,0,-37.792521,144.939396
16,8,2016,7,50,44,97,0,-37.792521,144.939396
16,8,2016,8,50,40,132,0,-37.792521,144.939396
16,8,2016,9,50,46,82,0,-37.792521,144.939396
16,10,2016,0,40,59,199,0,-37.794103,144.954356
16,10,2016,0,40,38,11,0,-37.795184,144.955043
16,10,2016,0,40,36,7,0,-37.79552,144.954992
16,10,2016,0,40,60,18,0,-37.796771,144.955367
16,10,2016,0,40,58,8,0,-37.795184,144.955043
16,10,2016,0,40,34,2,0,-37.79552,144.954992
16,10,2016,0,40,41,4,0,-37.796771,144.955367
16,10,2016,0,40,54,196,0,-37.794103,144.954356
16,10,2016,1,40,69,129,0,-37.794103,144.954356
16,10,2016,1,40,41,12,0,-37.795184,144.955043
16,10,2016,1,40,31,6,0,-37.79552,144.954992
16,10,2016,1,40,50,14,0,-37.796771,144.955367
16,10,2016,1,40,56,10,0,-37.795184,144.955043
16,10,2016,1,40,40,4,0,-37.79552,144.954992
16,10,2016,1,40,40,8,0,-37.796771,144.955367
16,10,2016,1,40,54,133,0,-37.794103,144.954356
16,10,2016,10,40,68,513,0,-37.794103,144.954356
16,10,2016,10,40,49,43,0,-37.795184,144.955043
16,10,2016,10,40,42,40,0,-37.79552,144.954992
16,10,2016,10,40,56,88,0,-37.796771,144.955367
16,10,2016,10,40,51,48,0,-37.795184,144.955043
16,10,2016,10,40,39,16,0,-37.79552,144.954992
16,10,2016,10,40,44,34,0,-37.796771,144.955367
16,10,2016,10,40,52,576,0,-37.794103,144.954356
16,10,2016,11,40,59,584,0,-37.794103,144.954356
16,10,2016,11,40,47,46,0,-37.795184,144.955043
16,10,2016,11,40,40,44,0,-37.79552,144.954992
16,10,2016,11,40,47,82,0,-37.796771,144.955367
16,10,2016,11,40,49,72,0,-37.795184,144.955043
16,10,2016,11,40,42,38,0,-37.79552,144.954992
16,10,2016,11,40,47,46,0,-37.796771,144.955367
16,10,2016,11,40,53,604,0,-37.794103,144.954356
16,10,2016,12,40,58,649,0,-37.794103,144.954356
16,10,2016,12,40,44,54,0,-37.795184,144.955043
16,10,2016,12,40,43,65,0,-37.79552,144.954992
16,10,2016,12,40,53,113,0,-37.796771,144.955367
16,10,2016,12,40,52,90,0,-37.795184,144.955043
16,10,2016,12,40,40,29,0,-37.79552,144.954992
16,10,2016,12,40,51,68,0,-37.796771,144.955367
16,10,2016,12,40,53,705,0,-37.794103,144.954356
16,10,2016,13,40,57,639,0,-37.794103,144.954356
16,10,2016,13,40,52,72,0,-37.795184,144.955043
16,10,2016,13,40,42,53,0,-37.79552,144.954992
16,10,2016,13,40,64,141,0,-37.796771,144.955367
16,10,2016,13,40,54,110,0,-37.795184,144.955043
16,10,2016,13,40,38,47,0,-37.79552,144.954992
16,10,2016,13,40,51,74,0,-37.796771,144.955367
16,10,2016,13,40,53,711,0,-37.794103,144.954356
16,10,2016,14,40,58,587,0,-37.794103,144.954356
16,10,2016,14,40,47,55,0,-37.795184,144.955043
16,10,2016,14,40,48,54,0,-37.79552,144.954992
16,10,2016,14,40,56,129,0,-37.796771,144.955367
16,10,2016,14,40,61,80,0,-37.795184,144.955043
16,10,2016,14,40,45,29,0,-37.79552,144.954992
16,10,2016,14,40,49,58,0,-37.796771,144.955367
16,10,2016,14,40,54,617,0,-37.794103,144.954356
16,10,2016,15,40,56,616,0,-37.794103,144.954356
16,10,2016,15,40,45,45,0,-37.795184,144.955043
16,10,2016,15,40,39,37,0,-37.79552,144.954992
16,10,2016,15,40,57,100,0,-37.796771,144.955367
16,10,2016,15,40,53,64,0,-37.795184,144.955043
16,10,2016,15,40,43,24,0,-37.79552,144.954992
16,10,2016,15,40,45,63,0,-37.796771,144.955367
16,10,2016,15,40,57,640,0,-37.794103,144.954356
16,10,2016,16,40,57,655,0,-37.794103,144.954356
16,10,2016,16,40,48,53,0,-37.795184,144.955043
16,10,2016,16,40,41,48,0,-37.79552,144.954992
16,10,2016,16,40,51,78,0,-37.796771,144.955367
16,10,2016,16,40,50,50,0,-37.795184,144.955043
16,10,2016,16,40,42,25,0,-37.79552,144.954992
16,10,2016,16,40,45,49,0,-37.796771,144.955367
16,10,2016,16,40,53,689,0,-37.794103,144.954356
16,10,2016,17,40,52,618,0,-37.794103,144.954356
16,10,2016,17,40,45,53,0,-37.795184,144.955043
16,10,2016,17,40,38,40,0,-37.79552,144.954992
16,10,2016,17,40,55,107,0,-37.796771,144.955367
16,10,2016,17,40,53,48,0,-37.795184,144.955043
16,10,2016,17,40,43,31,0,-37.79552,144.954992
16,10,2016,17,40,45,60,0,-37.796771,144.955367
16,10,2016,17,40,54,664,0,-37.794103,144.954356
16,10,2016,18,40,65,496,0,-37.794103,144.954356
16,10,2016,18,40,45,43,0,-37.795184,144.955043
16,10,2016,18,40,41,28,0,-37.79552,144.954992
16,10,2016,18,40,49,88,0,-37.796771,144.955367
16,10,2016,18,40,52,66,0,-37.795184,144.955043
16,10,2016,18,40,40,22,0,-37.79552,144.954992
16,10,2016,18,40,60,56,0,-37.796771,144.955367
16,10,2016,18,40,60,533,0,-37.794103,144.954356
16,10,2016,19,40,69,378,0,-37.794103,144.954356
16,10,2016,19,40,42,31,0,-37.795184,144.955043
16,10,2016,19,40,43,30,0,-37.79552,144.954992
16,10,2016,19,40,49,71,0,-37.796771,144.955367
16,10,2016,19,40,54,47,0,-37.795184,144.955043
16,10,2016,19,40,38,20,0,-37.79552,144.954992
16,10,2016,19,40,45,36,0,-37.796771,144.955367
16,10,2016,19,40,58,390,0,-37.794103,144.954356
16,10,2016,2,40,59,66,0,-37.794103,144.954356
16,10,2016,2,40,37,3,0,-37.795184,144.955043
16,10,2016,2,40,36,3,0,-37.79552,144.954992
16,10,2016,2,40,39,2,0,-37.796771,144.955367
16,10,2016,2,40,39,7,0,-37.795184,144.955043
16,10,2016,2,40,35,2,0,-37.79552,144.954992
16,10,2016,2,40,29,2,0,-37.796771,144.955367
16,10,2016,2,40,59,64,0,-37.794103,144.954356
16,10,2016,20,40,55,334,0,-37.794103,144.954356
16,10,2016,20,40,45,30,0,-37.795184,144.955043
16,10,2016,20,40,39,26,0,-37.79552,144.954992
16,10,2016,20,40,54,61,0,-37.796771,144.955367
16,10,2016,20,40,50,36,0,-37.795184,144.955043
16,10,2016,20,40,36,15,0,-37.79552,144.954992
16,10,2016,20,40,46,28,0,-37.796771,144.955367
16,10,2016,20,40,55,346,0,-37.794103,144.954356
16,10,2016,21,40,72,287,0,-37.794103,144.954356
16,10,2016,21,40,50,20,0,-37.795184,144.955043
16,10,2016,21,40,38,18,0,-37.79552,144.954992
16,10,2016,21,40,52,36,0,-37.796771,144.955367
16,10,2016,21,40,56,31,0,-37.795184,144.955043
16,10,2016,21,40,39,14,0,-37.79552,144.954992
16,10,2016,21,40,41,21,0,-37.796771,144.955367
16,10,2016,21,40,59,293,0,-37.794103,144.954356
16,10,2016,22,40,68,213,0,-37.794103,144.954356
16,10,2016,22,40,42,13,0,-37.795184,144.955043
16,10,2016,22,40,45,10,0,-37.79552,144.954992
16,10,2016,22,40,49,21,0,-37.796771,144.955367
16,10,2016,22,40,53,14,0,-37.795184,144.955043
16,10,2016,22,40,34,8,0,-37.79552,144.954992
16,10,2016,22,40,35,11,0,-37.796771,144.955367
16,10,2016,22,40,56,223,0,-37.794103,144.954356
16,10,2016,23,40,62,145,0,-37.794103,144.954356
16,10,2016,23,40,40,9,0,-37.795184,144.955043
16,10,2016,23,40,43,7,0,-37.79552,144.954992
16,10,2016,23,40,51,15,0,-37.796771,144.955367
16,10,2016,23,40,47,19,0,-37.795184,144.955043
16,10,2016,23,40,34,4,0,-37.79552,144.954992
16,10,2016,23,40,40,7,0,-37.796771,144.955367
16,10,2016,23,40,65,148,0,-37.794103,144.954356
16,10,2016,3,40,69,65,0,-37.794103,144.954356
16,10,2016,3,40,74,2,0,-37.795184,144.955043
16,10,2016,3,40,36,1,0,-37.79552,144.954992
16,10,2016,3,40,47,6,0,-37.796771,144.955367
16,10,2016,3,40,45,1,0,-37.795184,144.955043
16,10,2016,3,40,37,1,0,-37.79552,144.954992
16,10,2016,3,40,33,1,0,-37.796771,144.955367
16,10,2016,3,40,57,67,0,-37.794103,144.954356
16,10,2016,4,40,68,54,0,-37.794103,144.954356
16,10,2016,4,40,37,8,0,-37.795184,144.955043
16,10,2016,4,40,39,3,0,-37.79552,144.954992
16,10,2016,4,40,41,2,0,-37.796771,144.955367
16,10,2016,4,40,48,2,0,-37.795184,144.955043
16,10,2016,4,40,32,4,0,-37.79552,144.954992
16,10,2016,4,40,42,6,0,-37.796771,144.955367
16,10,2016,4,40,64,59,0,-37.794103,144.954356
16,10,2016,5,40,63,58,0,-37.794103,144.954356
16,10,2016,5,40,35,2,0,-37.795184,144.955043
16,10,2016,5,40,37,4,0,-37.79552,144.954992
16,10,2016,5,40,53,8,0,-37.796771,144.955367
16,10,2016,5,40,47,5,0,-37.795184,144.955043
16,10,2016,5,40,38,2,0,-37.79552,144.954992
16,10,2016,5,40,42,8,0,-37.796771,144.955367
16,10,2016,5,40,60,60,0,-37.794103,144.954356
16,10,2016,6,40,66,134,0,-37.794103,144.954356
16,10,2016,6,40,51,23,0,-37.795184,144.955043
16,10,2016,6,40,34,7,0,-37.79552,144.954992
16,10,2016,6,40,63,39,0,-37.796771,144.955367
16,10,2016,6,40,55,55,0,-37.795184,144.955043
16,10,2016,6,40,31,4,0,-37.79552,144.954992
16,10,2016,6,40,45,11,0,-37.796771,144.955367
16,10,2016,6,40,59,137,0,-37.794103,144.954356
16,10,2016,7,40,67,196,0,-37.794103,144.954356
16,10,2016,7,40,45,24,0,-37.795184,144.955043
16,10,2016,7,40,41,7,0,-37.79552,144.954992
16,10,2016,7,40,57,32,0,-37.796771,144.955367
16,10,2016,7,40,50,31,0,-37.795184,144.955043
16,10,2016,7,40,36,7,0,-37.79552,144.954992
16,10,2016,7,40,45,29,0,-37.796771,144.955367
16,10,2016,7,40,58,206,0,-37.794103,144.954356
16,10,2016,8,40,57,281,0,-37.794103,144.954356
16,10,2016,8,40,50,19,0,-37.795184,144.955043
16,10,2016,8,40,37,9,0,-37.79552,144.954992
16,10,2016,8,40,54,25,0,-37.796771,144.955367
16,10,2016,8,40,49,22,0,-37.795184,144.955043
16,10,2016,8,40,39,14,0,-37.79552,144.954992
16,10,2016,8,40,50,19,0,-37.796771,144.955367
16,10,2016,8,40,62,299,0,-37.794103,144.954356
16,10,2016,9,40,59,498,0,-37.794103,144.954356
16,10,2016,9,40,44,47,0,-37.795184,144.955043
16,10,2016,9,40,43,27,0,-37.79552,144.954992
16,10,2016,9,40,59,54,0,-37.796771,144.955367
16,10,2016,9,40,56,44,0,-37.795184,144.955043
16,10,2016,9,40,44,25,0,-37.79552,144.954992
16,10,2016,9,40,47,35,0,-37.796771,144.955367
16,10,2016,9,40,56,524,0,-37.794103,144.954356
16,11,2016,0,40,18,6,0,-37.82008,144.956504
16,11,2016,0,50,48,10,0,-37.80896,144.94993
16,11,2016,1,40,16,1,0,-37.82008,144.956504
16,11,2016,1,50,44,7,0,-37.80896,144.94993
16,11,2016,10,40,20,44,0,-37.82008,144.956504
16,11,2016,10,50,63,121,0,-37.80896,144.94993
16,11,2016,11,40,27,33,0,-37.82008,144.956504
16,11,2016,11,50,61,127,0,-37.80896,144.94993
16,11,2016,12,40,9,31,0,-37.82008,144.956504
16,11,2016,12,50,59,126,0,-37.80896,144.94993
16,11,2016,13,40,25,28,0,-37.82008,144.956504
16,11,2016,13,50,65,133,0,-37.80896,144.94993
16,11,2016,14,40,22,42,0,-37.82008,144.956504
16,11,2016,14,50,72,141,0,-37.80896,144.94993
16,11,2016,15,40,21,38,0,-37.82008,144.956504
16,11,2016,15,50,79,195,0,-37.80896,144.94993
16,11,2016,16,40,26,41,0,-37.82008,144.956504
16,11,2016,16,50,71,223,0,-37.80896,144.94993
16,11,2016,17,40,26,56,0,-37.82008,144.956504
16,11,2016,17,50,69,294,0,-37.80896,144.94993
16,11,2016,18,40,22,34,0,-37.82008,144.956504
16,11,2016,18,50,62,254,0,-37.80896,144.94993
16,11,2016,19,40,21,19,0,-37.82008,144.956504
16,11,2016,19,50,53,258,0,-37.80896,144.94993
16,11,2016,2,40,20,8,0,-37.82008,144.956504
16,11,2016,2,50,46,5,0,-37.80896,144.94993
16,11,2016,20,40,20,17,0,-37.82008,144.956504
16,11,2016,20,50,54,126,0,-37.80896,144.94993
16,11,2016,21,40,20,9,0,-37.82008,144.956504
16,11,2016,21,50,54,89,0,-37.80896,144.94993
16,11,2016,22,40,24,18,0,-37.82008,144.956504
16,11,2016,22,50,55,56,0,-37.80896,144.94993
16,11,2016,23,40,20,12,0,-37.82008,144.956504
16,11,2016,23,50,47,30,0,-37.80896,144.94993
16,11,2016,3,40,9,8,0,-37.82008,144.956504
16,11,2016,3,50,48,6,0,-37.80896,144.94993
16,11,2016,4,40,20,7,0,-37.82008,144.956504
16,11,2016,4,50,43,5,0,-37.80896,144.94993
16,11,2016,5,40,22,32,0,-37.82008,144.956504
16,11,2016,5,50,67,13,0,-37.80896,144.94993
16,11,2016,6,40,23,49,0,-37.82008,144.956504
16,11,2016,6,50,62,56,0,-37.80896,144.94993
16,11,2016,7,40,22,108,0,-37.82008,144.956504
16,11,2016,7,50,63,173,0,-37.80896,144.94993
16,11,2016,8,40,27,142,0,-37.82008,144.956504
16,11,2016,8,50,58,369,0,-37.80896,144.94993
16,11,2016,9,40,23,116,0,-37.82008,144.956504
16,11,2016,9,50,60,220,0,-37.80896,144.94993
16,12,2016,0,50,44,5,0,-37.805639,144.944608
16,12,2016,0,60,60,68,0,-37.803037,144.949882
16,12,2016,0,60,76,348,0,-37.806426,144.960759
16,12,2016,0,50,60,26,0,-37.809965,144.947088
16,12,2016,0,60,74,974,0,-37.80866,144.948931
16,12,2016,1,50,51,2,0,-37.805639,144.944608
16,12,2016,1,60,63,64,0,-37.803037,144.949882
16,12,2016,1,60,67,175,0,-37.806426,144.960759
16,12,2016,1,50,59,10,0,-37.809965,144.947088
16,12,2016,1,60,69,670,0,-37.80866,144.948931
16,12,2016,10,50,44,15,0,-37.805639,144.944608
16,12,2016,10,60,67,502,0,-37.803037,144.949882
16,12,2016,10,60,74,635,0,-37.806426,144.960759
16,12,2016,10,50,71,163,0,-37.809965,144.947088
16,12,2016,10,60,74,2185,0,-37.80866,144.948931
16,12,2016,11,50,49,15,0,-37.805639,144.944608
16,12,2016,11,60,66,517,0,-37.803037,144.949882
16,12,2016,11,60,67,698,0,-37.806426,144.960759
16,12,2016,11,50,72,150,0,-37.809965,144.947088
16,12,2016,11,60,93,2213,0,-37.80866,144.948931
16,12,2016,12,50,51,21,0,-37.805639,144.944608
16,12,2016,12,60,70,448,0,-37.803037,144.949882
16,12,2016,12,60,96,743,0,-37.806426,144.960759
16,12,2016,12,50,72,155,0,-37.809965,144.947088
16,12,2016,12,60,72,2329,0,-37.80866,144.948931
16,12,2016,13,50,51,26,0,-37.805639,144.944608
16,12,2016,13,60,67,544,0,-37.803037,144.949882
16,12,2016,13,60,80,759,0,-37.806426,144.960759
16,12,2016,13,50,65,137,0,-37.809965,144.947088
16,12,2016,13,60,70,2394,0,-37.80866,144.948931
16,12,2016,14,50,48,19,0,-37.805639,144.944608
16,12,2016,14,60,63,609,0,-37.803037,144.949882
16,12,2016,14,60,69,893,0,-37.806426,144.960759
16,12,2016,14,50,69,149,0,-37.809965,144.947088
16,12,2016,14,60,78,2656,0,-37.80866,144.948931
16,12,2016,15,50,50,20,0,-37.805639,144.944608
16,12,2016,15,60,76,705,0,-37.803037,144.949882
16,12,2016,15,60,77,1005,0,-37.806426,144.960759
16,12,2016,15,50,77,191,0,-37.809965,144.947088
16,12,2016,15,60,92,2798,0,-37.80866,144.948931
16,12,2016,16,50,54,15,0,-37.805639,144.944608
16,12,2016,16,60,65,667,0,-37.803037,144.949882
16,12,2016,16,60,73,1207,0,-37.806426,144.960759
16,12,2016,16,50,77,219,0,-37.809965,144.947088
16,12,2016,16,60,72,2887,0,-37.80866,144.948931
16,12,2016,17,50,59,17,0,-37.805639,144.944608
16,12,2016,17,60,67,697,0,-37.803037,144.949882
16,12,2016,17,60,74,1247,0,-37.806426,144.960759
16,12,2016,17,50,90,209,0,-37.809965,144.947088
16,12,2016,17,60,80,2617,0,-37.80866,144.948931
16,12,2016,18,50,53,11,0,-37.805639,144.944608
16,12,2016,18,60,71,401,0,-37.803037,144.949882
16,12,2016,18,60,73,790,0,-37.806426,144.960759
16,12,2016,18,50,80,124,0,-37.809965,144.947088
16,12,2016,18,60,82,2313,0,-37.80866,144.948931
16,12,2016,19,50,47,16,0,-37.805639,144.944608
16,12,2016,19,60,68,286,0,-37.803037,144.949882
16,12,2016,19,60,71,535,0,-37.806426,144.960759
16,12,2016,19,50,62,89,0,-37.809965,144.947088
16,12,2016,19,60,70,1960,0,-37.80866,144.948931
16,12,2016,2,50,38,2,0,-37.805639,144.944608
16,12,2016,2,60,63,25,0,-37.803037,144.949882
16,12,2016,2,60,75,101,0,-37.806426,144.960759
16,12,2016,2,50,47,10,0,-37.809965,144.947088
16,12,2016,2,60,74,495,0,-37.80866,144.948931
16,12,2016,20,50,48,15,0,-37.805639,144.944608
16,12,2016,20,60,68,247,0,-37.803037,144.949882
16,12,2016,20,60,81,408,0,-37.806426,144.960759
16,12,2016,20,50,55,61,0,-37.809965,144.947088
16,12,2016,20,60,96,1689,0,-37.80866,144.948931
16,12,2016,21,50,41,9,0,-37.805639,144.944608
16,12,2016,21,60,69,220,0,-37.803037,144.949882
16,12,2016,21,60,96,425,0,-37.806426,144.960759
16,12,2016,21,50,60,45,0,-37.809965,144.947088
16,12,2016,21,60,78,1718,0,-37.80866,144.948931
16,12,2016,22,50,56,13,0,-37.805639,144.944608
16,12,2016,22,60,68,181,0,-37.803037,144.949882
16,12,2016,22,60,70,469,0,-37.806426,144.960759
16,12,2016,22,50,67,65,0,-37.809965,144.947088
16,12,2016,22,60,83,1915,0,-37.80866,144.948931
16,12,2016,23,50,51,6,0,-37.805639,144.944608
16,12,2016,23,60,59,137,0,-37.803037,144.949882
16,12,2016,23,60,76,389,0,-37.806426,144.960759
16,12,2016,23,50,59,40,0,-37.809965,144.947088
16,12,2016,23,60,82,1713,0,-37.80866,144.948931
16,12,2016,3,60,65,24,0,-37.803037,144.949882
16,12,2016,3,60,66,84,0,-37.806426,144.960759
16,12,2016,3,50,62,11,0,-37.809965,144.947088
16,12,2016,3,60,78,447,0,-37.80866,144.948931
16,12,2016,4,60,57,17,0,-37.803037,144.949882
16,12,2016,4,60,65,82,0,-37.806426,144.960759
16,12,2016,4,50,63,25,0,-37.809965,144.947088
16,12,2016,4,60,87,571,0,-37.80866,144.948931
16,12,2016,5,50,48,6,0,-37.805639,144.944608
16,12,2016,5,60,64,58,0,-37.803037,144.949882
16,12,2016,5,60,77,222,0,-37.806426,144.960759
16,12,2016,5,50,75,77,0,-37.809965,144.947088
16,12,2016,5,60,86,929,0,-37.80866,144.948931
16,12,2016,6,50,61,13,0,-37.805639,144.944608
16,12,2016,6,60,78,196,0,-37.803037,144.949882
16,12,2016,6,60,72,643,0,-37.806426,144.960759
16,12,2016,6,50,67,173,0,-37.809965,144.947088
16,12,2016,6,60,76,1949,0,-37.80866,144.948931
16,12,2016,7,50,55,24,0,-37.805639,144.944608
16,12,2016,7,60,69,494,0,-37.803037,144.949882
16,12,2016,7,60,74,1043,0,-37.806426,144.960759
